Year,Month,Day,SetNum,TrapNum,TrapUsability,HoursSoak,GeogLoc,startLAT,startLONG,Species,Sex,WidthType,WidthSpine,WidthNotch,TagNum,Recap,Notes
2024,7,17,1,2,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,43,287,0,
2024,7,17,1,2,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,44,288,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,53,289,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,62,290,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,54,291,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,64,292,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,43,293,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,35,294,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,55,295,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,52,296,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,43,297,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,61,298,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,48,299,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,56,300,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,54,301,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,47,302,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,55,303,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,49,304,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,52,305,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,52,306,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,55,307,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,47,308,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,48,309,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,39,310,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,36,311,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,35,312,0,
2024,7,17,1,3,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,44,313,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,61,314,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,61,315,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,56,316,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,52,317,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,52,318,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,56,319,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,47,320,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,40,321,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,50,322,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,46,323,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,40,324,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,42,325,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,37,326,0,
2024,7,17,1,4,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,40,327,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,61,328,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,61,329,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,65,330,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,67,331,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,46,332,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,52,333,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,51,334,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,60,335,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,51,336,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,55,337,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,55,338,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,51,339,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,50,340,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,45,341,0,
2024,7,17,1,5,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,45,342,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,70,343,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,60,344,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,63,345,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,56,346,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,52,347,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,57,348,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,60,349,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,62,350,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,52,351,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,55,352,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,63,353,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,50,354,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,51,355,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,1,N,,57,356,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,46,357,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,54,358,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,46,359,0,
2024,7,17,1,6,0,41,ROCHE,48.37052,-123.6242,XMB,3,N,,43,360,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,66,361,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,70,362,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,46,363,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,52,364,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,51,365,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,51,366,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,54,367,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,62,368,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,61,369,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,54,370,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,66,371,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,55,372,0,
2024,7,17,4,1,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,46,373,0,
2024,7,17,4,2,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,57,374,0,
2024,7,17,4,2,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,48,375,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,70,376,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,62,377,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,57,378,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,51,379,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,53,380,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,65,381,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,68,382,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,64,383,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,61,384,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,56,385,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,56,386,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,56,387,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,62,388,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,49,389,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,60,390,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,56,391,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,57,392,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,57,393,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,65,394,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,47,395,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,60,396,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,59,397,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,51,398,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,47,399,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,42,400,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,42,401,0,
2024,7,17,4,3,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,41,402,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,66,403,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,54,404,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,60,405,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,47,406,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,50,407,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,56,408,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,63,409,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,55,410,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,62,411,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,56,412,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,45,413,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,39,414,0,
2024,7,17,4,4,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,60,415,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,69,416,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,68,417,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,67,418,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,55,419,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,55,420,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,55,421,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,66,422,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,62,423,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,50,424,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,52,425,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,59,426,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,53,427,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,51,428,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,62,431,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,54,432,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,72,433,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,61,434,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,55,435,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,49,436,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,55,437,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,59,438,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,57,439,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,70,440,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,57,441,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,45,442,0,
2024,7,17,4,5,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,51,443,0,
2024,7,17,4,6,0,19,ROCHE,48.37048,-123.6256,XMB,1,N,,56,429,0,
2024,7,17,4,6,0,19,ROCHE,48.37048,-123.6256,XMB,3,N,,59,430,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,61,444,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,44,445,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,64,446,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,67,447,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,60,448,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,51,449,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,58,450,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,51,451,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,52,452,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,69,453,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,54,454,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,55,455,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,47,456,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,51,457,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,56,458,0,
2024,7,17,5,1,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,42,459,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,67,460,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,65,461,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,68,462,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,67,463,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,47,464,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,45,465,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,43,466,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,55,467,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,57,468,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,62,469,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,64,470,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,65,471,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,63,472,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,52,473,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,50,474,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,67,475,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,53,476,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,52,477,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,47,478,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,43,479,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,50,480,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,52,481,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,52,482,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,49,483,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,57,484,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,44,485,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,62,486,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,42,487,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,45,488,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,50,489,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,59,490,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,42,491,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,47,492,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,52,493,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,42,494,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,40,495,0,
2024,7,17,5,2,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,41,496,0,
2024,7,17,5,3,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,61,497,0,
2024,7,17,5,3,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,60,498,0,
2024,7,17,5,3,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,52,499,0,
2024,7,17,5,3,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,57,500,0,
2024,7,17,5,3,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,55,501,0,
2024,7,17,5,3,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,60,502,0,
2024,7,17,5,3,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,63,503,0,
2024,7,17,5,3,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,47,504,0,
2024,7,17,5,3,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,46,505,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,69,506,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,77,507,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,62,508,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,60,509,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,56,510,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,52,511,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,65,512,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,54,513,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,42,514,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,49,515,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,50,516,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,53,517,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,53,518,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,56,519,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,61,520,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,41,521,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,52,522,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,46,523,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,62,524,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,49,525,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,46,526,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,45,527,0,
2024,7,17,5,4,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,43,528,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,48,529,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,55,530,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,48,531,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,55,532,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,63,533,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,58,534,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,56,535,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,52,536,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,53,537,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,56,538,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,54,539,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,42,540,0,
2024,7,17,5,5,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,49,541,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,80,542,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,58,543,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,54,544,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,52,545,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,70,546,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,64,547,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,59,548,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,65,549,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,58,550,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,63,551,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,1,N,,58,552,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,56,553,0,
2024,7,17,5,6,0,20,ROCHE,48.37095,-123.6253,XMB,3,N,,68,554,0,
2024,7,18,6,1,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,56,555,0,
2024,7,18,6,1,0,20,ROCHE,48.37078,-123.6257,XMB,3,N,,66,556,0,
2024,7,18,6,1,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,47,557,0,
2024,7,18,6,1,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,44,558,0,
2024,7,18,6,1,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,54,559,0,
2024,7,18,6,1,0,20,ROCHE,48.37078,-123.6257,XMB,3,N,,46,560,0,
2024,7,18,6,1,0,20,ROCHE,48.37078,-123.6257,XMB,3,N,,43,561,0,
2024,7,18,6,1,0,20,ROCHE,48.37078,-123.6257,XMB,3,N,,42,562,0,
2024,7,18,6,2,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,57,563,0,
2024,7,18,6,2,0,20,ROCHE,48.37078,-123.6257,XMB,3,N,,43,564,0,
2024,7,18,6,2,0,20,ROCHE,48.37078,-123.6257,XMB,3,N,,50,565,0,
2024,7,18,6,2,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,59,566,0,
2024,7,18,6,3,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,80,567,0,
2024,7,18,6,3,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,56,568,0,
2024,7,18,6,3,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,37,569,0,
2024,7,18,6,3,0,20,ROCHE,48.37078,-123.6257,XMB,3,N,,46,570,0,
2024,7,18,6,3,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,57,571,0,
2024,7,18,6,3,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,56,572,0,
2024,7,18,6,4,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,75,573,0,
2024,7,18,6,4,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,67,574,0,
2024,7,18,6,4,0,20,ROCHE,48.37078,-123.6257,XMB,1,N,,72,575,0,
